"Order","Family","Genus","GenSp","Status"
"LEPIDOPTERA","Olethreutidae","Cydia","Cydia conspicua","end"
"LEPIDOPTERA","Olethreutidae","Cydia","Cydia new species 1","end"
"LEPIDOPTERA","Olethreutidae","Cydia","Cydia plicata","end"
"LEPIDOPTERA","Olethreutidae","Cydia","Cydia storeella","end"
"LEPIDOPTERA","Olethreutidae","Cydia","Cydia walsinghamii","end"
"LEPIDOPTERA","Papilionidae","Papilio","Papilio xuthus","adv"
"LEPIDOPTERA","Pieridae","Pieris","Pieris rapae","adv"
"LEPIDOPTERA","Pterophoridae","Anstenoptilia","Anstenoptilia marmorodactyla","adv"
"LEPIDOPTERA","Pterophoridae","Megalorhipida","Megalorhipida defectalis","adv"
"LEPIDOPTERA","Pterophoridae","Stenoptilodes","Stenoptilodes taprobanes brachymorpha","adv"
"LEPIDOPTERA","Pyralidae","Cryptoblabes","Cryptoblabes gnidiella","adv"
"LEPIDOPTERA","Pyralidae","Elasmopalpus","Elasmopalpus lignosellus","adv"
"LEPIDOPTERA","Pyralidae","Galleria","Galleria mellonella","adv"
"LEPIDOPTERA","Pyralidae","Genophantis","Genophantis iodora","end"
"LEPIDOPTERA","Pyralidae","Genophantis","Genophantis leahi","end"
"LEPIDOPTERA","Pyralidae","Homoeosoma","Homoeosoma albosparsum","end"
"LEPIDOPTERA","Pyralidae","Rhynchephestia","Rhynchephestia rhabdotis","end"
"LEPIDOPTERA","Pyralidae","Unadilla","Unadilla bidensana","end"
"LEPIDOPTERA","Scythrididae","Mapsidius","Mapsidius auspicata","end"
"LEPIDOPTERA","Sphingidae","Deilephila","Deilephila nerii","adv"
"LEPIDOPTERA","Sphingidae","Macroglossum","Macroglossum pyrrhostictum","adv"
"LEPIDOPTERA","Sphingidae","Manduca","Manduca blackburni","end"
"LEPIDOPTERA","Sphingidae","Tinostoma","Tinostoma smaragditis","end"
"LEPIDOPTERA","Tineidae","Decadarchis","Decadarchis flavistriata","adv"
"LEPIDOPTERA","Tineidae","Monopis","Monopis meliorella","adv"
"LEPIDOPTERA","Tineidae","Monopis","Monopis monachella","adv"
"LEPIDOPTERA","Tineidae","Opogona","Opogona omoscopa","adv"
"LEPIDOPTERA","Tineidae","Phereoeca","Phereoeca allutella","adv"
"LEPIDOPTERA","Tineidae","Setomorpha","Setomorpha rutella","adv"
"LEPIDOPTERA","Tortricidae","Amorbia","Amorbia emigratella","adv"
"LEPIDOPTERA","Tortricidae","Bactra","Bactra straminea","adv"
"LEPIDOPTERA","Tortricidae","Bradleyella","Bradleyella thoracina","end"
"LEPIDOPTERA","Tortricidae","Eccoptocera","Eccoptocera new species 1","end"
"LEPIDOPTERA","Tortricidae","Eccoptocera","Eccoptocera new species 7","end"
"LEPIDOPTERA","Tortricidae","Epiphyas","Epiphyas postvittana","adv"
"LEPIDOPTERA","Tortricidae","Mantua","Mantua fulvosericea","end"
"LEPIDOPTERA","Tortricidae","Panaphelix","Panaphelix marmorata","end"
"LEPIDOPTERA","Tortricidae","Pararrhaptica","Pararrhaptica capucina","end"
"LEPIDOPTERA","Tortricidae","Pararrhaptica","Pararrhaptica chlorippa","end"
"LEPIDOPTERA","Tortricidae","Pararrhaptica","Pararrhaptica leopardella","end"
"LEPIDOPTERA","Tortricidae","Pararrhaptica","Pararrhaptica lichenoides","end"
"LEPIDOPTERA","Tortricidae","Pararrhaptica","Pararrhaptica perkinsana","end"
"LEPIDOPTERA","Tortricidae","Pararrhaptica","Pararrhaptica punctiferana","end"
"LEPIDOPTERA","Tortricidae","Spheterista","Spheterista infaustana","end"
"LEPIDOPTERA","Tortricidae","Spheterista","Spheterista xanthogona","end"
"LEPIDOPTERA","Yponomeutidae","Prays","Prays new species 6","end"
"MALLOPHAGA","Philopteridae","Chelopistes","Chelopistes meleagridis","adv"
"MALLOPHAGA","Philopteridae","Coloceras","Coloceras chinense","adv"
"MALLOPHAGA","Philopteridae","Columbicola","Columbicola columbae","adv"
"MALLOPHAGA","Philopteridae","Lagopoecus","Lagopoecus colchicus","adv"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa angulicosta","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa fulvescens","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa montana","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa princeps","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa rufescens","end"
"NEUROPTERA","Chrysopidae","Anomalochrysa","Anomalochrysa viridis","end"
"NEUROPTERA","Chrysopidae","Chrysoperla","Chrysoperla comanche","adv"
"NEUROPTERA","Coniopterygidae","Coniocompsa","Coniocompsa zimmermani","adv"
"NEUROPTERA","Hemerobiidae","Micromus","Micromus angularis","end"
"NEUROPTERA","Hemerobiidae","Micromus","Micromus bellulus","end"
"NEUROPTERA","Hemerobiidae","Micromus","Micromus bellulus infumatus","end"
"NEUROPTERA","Hemerobiidae","Micromus","Micromus brunnescens","end"
"NEUROPTERA","Hemerobiidae","Micromus","Micromus drepanoides","end"
"NEUROPTERA","Hemerobiidae","Micromus","Micromus subochraceus","end"
"NEUROPTERA","Hemerobiidae","Micromus","Micromus vagus","end"
"NEUROPTERA","Hemerobiidae","Nesobiella","Nesobiella hospes","end"
"NEUROPTERA","Myrmeleontidae","Distoleon","Distoleon perjurus","adv"
"NEUROPTERA","Myrmeleontidae","Distoleon","Distoleon wilsoni","end"
"ODONATA","Aeshnidae","Anax","Anax junius","ind"
"ODONATA","Aeshnidae","Anax","Anax strenuus","end"
"ODONATA","Coenagrionidae","Enallagma","Enallagma civile","adv"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion blackburni","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion calliphya","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion eudytum","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion koelense","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion nesiotes","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion nigrohamatum","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion vagabundum","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion williamsoni","end"
"ODONATA","Coenagrionidae","Megalagrion","Megalagrion xanthomelas","end"
"ODONATA","Libellulidae","Nesogonia","Nesogonia blackburni","end"
"ODONATA","Libellulidae","Tramea","Tramea lacerata","adv"
"ORTHOPTERA","Acrididae","Oxya","Oxya japonica","adv"
"ORTHOPTERA","Acrididae","Schistocerca","Schistocerca nitens","adv"
"ORTHOPTERA","Gryllidae","Caconemobius","Caconemobius howarthi","end"
"ORTHOPTERA","Gryllidae","Caconemobius","Caconemobius paralbus","end"
"ORTHOPTERA","Gryllidae","Caconemobius","Caconemobius uuku","end"
"ORTHOPTERA","Gryllidae","Cycloptiloides","Cycloptiloides americanus","adv"
"ORTHOPTERA","Gryllidae","Gryllodes","Gryllodes sigillatus","adv"
"ORTHOPTERA","Gryllidae","Laupala","Laupala cerasina","end"
"ORTHOPTERA","Gryllidae","Laupala","Laupala kokeensis","end"
"ORTHOPTERA","Gryllidae","Laupala","Laupala kona","end"
"ORTHOPTERA","Gryllidae","Laupala","Laupala molakaiensis","end"
"ORTHOPTERA","Gryllidae","Laupala","Laupala nigra","end"
"ORTHOPTERA","Gryllidae","Leptogryllus","Leptogryllus hanaula","end"
"ORTHOPTERA","Gryllidae","Leptogryllus","Leptogryllus haupu","end"
"ORTHOPTERA","Gryllidae","Leptogryllus","Leptogryllus kauaiensis","end"
"ORTHOPTERA","Gryllidae","Leptogryllus","Leptogryllus montgomeri","end"
"ORTHOPTERA","Gryllidae","Leptogryllus","Leptogryllus nigromaculatus","end"
"ORTHOPTERA","Gryllidae","Leptogryllus","Leptogryllus ookala","end"
"ORTHOPTERA","Gryllidae","Leptogryllus","Leptogryllus waikemoi","end"
"ORTHOPTERA","Gryllidae","Modicogryllus","Modicogryllus conspersus","adv"
"ORTHOPTERA","Gryllidae","Modicogryllus","Modicogryllus siamensis","adv"
"ORTHOPTERA","Gryllidae","Paratrigonidium","Paratrigonidium pacificum","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus flavidus","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus giganteus","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus hana","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus inexpectatus","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus kohala","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus kukui","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus pararobustus","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus puna","end"
"ORTHOPTERA","Gryllidae","Prognathogryllus","Prognathogryllus victoriae","end"
"ORTHOPTERA","Gryllidae","Teleogryllus","Teleogryllus oceanicus","adv"
"ORTHOPTERA","Gryllidae","Thaumatogryllus","Thaumatogryllus cavicola","end"
"ORTHOPTERA","Gryllidae","Thaumatogryllus","Thaumatogryllus mauiensis","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium atroferrugineum","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium eumeles","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium flectens","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium freycinetiae","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium hamumu","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium hoahoa","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium huapala","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium kapipi","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium kau","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium makau","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium malela","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium nani","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium neogrande","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium neokukui","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium paramana","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium paranoe","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium robustum","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium varians","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium virens","end"
"ORTHOPTERA","Gryllidae","Trigonidium","Trigonidium waikua","end"
"ORTHOPTERA","Gryllotalpidae","Gryllotalpa","Gryllotalpa africana","adv"
"ORTHOPTERA","Pyrgomorphidae","Atractomorpha","Atractomorpha sinensis","adv"
"ORTHOPTERA","Tettigoniidae","Banza","Banza affinis","end"
"ORTHOPTERA","Tettigoniidae","Banza","Banza brunnea","end"
"ORTHOPTERA","Tettigoniidae","Banza","Banza kauaiensis","end"
"ORTHOPTERA","Tettigoniidae","Banza","Banza nitida","end"
"ORTHOPTERA","Tettigoniidae","Conocephalus","Conocephalus saltator","adv"
"ORTHOPTERA","Tettigoniidae","Elimaea","Elimaea punctifera","adv"
"ORTHOPTERA","Tettigoniidae","Euconocephalus","Euconocephalus nasutus","adv"
"ORTHOPTERA","Tettigoniidae","Ruspolia","Ruspolia remotus","end"
"ORTHOPTERA","Tettigoniidae","Xiphidiopsis","Xiphidiopsis lita","adv"
" ","Chemetidae","Eumecochemes","Eumecochemes oceanicus","end"
"PSEUDOSCORPIONIDA","Chthoniidae","Chthonius","Chthonius tetrachelatus","adv"
"PSEUDOSCORPIONIDA","Chthoniidae","Tyrannochthonius","Tyrannochthonius stonei","end"
"PSOCOPTERA","Caeciliidae","Caecilius","Caecilius analis","adv"
"PSOCOPTERA","Ectopsocidae","Ectopsocus","Ectopsocus perkinsi","adv"
"PSOCOPTERA","Ectopsocidae","Ectopsocus","Ectopsocus richardsi","adv"
"PSOCOPTERA","Elipsocidae","Kilauella","Kilauella inaequifusca","end"
"PSOCOPTERA","Elipsocidae","Kilauella","Kilauella micramaura","end"
"PSOCOPTERA","Elipsocidae","Kilauella","Kilauella psylloides","end"
"PSOCOPTERA","Elipsocidae","Kilauella","Kilauella vinosa","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus fuscifrons","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus hyalinus","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus inconstans","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus lobatus","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus microvalvus","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus montanus","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus oligotarsus","end"
"PSOCOPTERA","Elipsocidae","Palistreptus","Palistreptus valvulus","end"
"PSOCOPTERA","Elipsocidae","Propsocus","Propsocus pulchripennis","adv"
"PSOCOPTERA","Hemipsocidae","Hemipsocus","Hemipsocus roseus","adv"
"PSOCOPTERA","Lepidopsocidae","Echmepteryx","Echmepteryx madagascariensis","adv"
"PSOCOPTERA","Lepidopsocidae","Lepidopsocus","Lepidopsocus aureus","adv"
"PSOCOPTERA","Lepidopsocidae","Lepidopsocus","Lepidopsocus fasciatus","adv"
"PSOCOPTERA","Lepidopsocidae","Lepidopsocus","Lepidopsocus maculatus","adv"
"PSOCOPTERA","Pachytroctidae","Tapinella","Tapinella formosana","adv"
"PSOCOPTERA","Peripsocidae","Peripsocus","Peripsocus ferrugineus","adv"
"PSOCOPTERA","Peripsocidae","Peripsocus","Peripsocus similis","adv"
"PSOCOPTERA","Pseudocaeciliidae","Pseudocaecilius","Pseudocaecilius criniger","adv"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta apicantha","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta diastema","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta distinguenda","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta drepana","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta haleakalae ","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta haleakalae konae","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta peleae","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta persimilis","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta rhina symmetrica","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta simulator","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta stena","end"
"PSOCOPTERA","Psocidae","Ptycta","Ptycta stenomedia","end"
"PSOCOPTERA","Trogiidae","Cerobasis","Cerobasis guestfalica","adv"
"PSOCOPTERA","Trogiidae","Lepinotus","Lepinotus reticulatus","adv"
"SIPHONAPTERA","Ceratophyllidae","Nosopsyllus","Nosopsyllus fasciatus","adv"
"SIPHONAPTERA","Pulicidae","Ctenocephalides","Ctenocephalides felis","adv"
"SIPHONAPTERA","Pulicidae","Echidnophaga","Echidnophaga gallinacea","adv"
"SIPHONAPTERA","Pulicidae","Pulex","Pulex irritans","adv"
"SIPHONAPTERA","Pulicidae","Pulex","Pulex simulans","adv"
"SIPHONAPTERA","Pulicidae","Xenopsylla","Xenopsylla cheopis","adv"
"SYMPHYLA","Scolopendrellidae","Scolopendrellopsis","Scolopendrellopsis subnuda","adv"
"SYMPHYLA","Scutigerellidae","Hanseniella","Hanseniella unguiculata","adv"
"SYMPHYLA","Scutigerellidae","Scutigerella","Scutigerella sakimurai","adv"
"TARDIGRADA","Echiniscidae","Echiniscus","Echiniscus viridis","adv"
"TARDIGRADA","Hypsibiidae","Hypsibius","Hypsibius canadensis","adv"
"THYSANOPTERA","Aeolothripidae","Aeolothrips","Aeolothrips nasturtii","adv"
"THYSANOPTERA","Phlaeothripidae","Allothrips","Allothrips brasilianus","adv"
"THYSANOPTERA","Phlaeothripidae","Dermothrips","Dermothrips hawaiiensis","end"
"THYSANOPTERA","Phlaeothripidae","Ethirothrips","Ethirothrips brevis","adv"
"THYSANOPTERA","Phlaeothripidae","Haplothrips","Haplothrips gowdeyi","adv"
"THYSANOPTERA","Phlaeothripidae","Haplothrips","Haplothrips graminis","adv"
"THYSANOPTERA","Phlaeothripidae","Holothrips","Holothrips pictus","adv"
"THYSANOPTERA","Phlaeothripidae","Hoplothrips","Hoplothrips dubius","end"
"THYSANOPTERA","Phlaeothripidae","Hoplothrips","Hoplothrips flavipes","adv"
"THYSANOPTERA","Phlaeothripidae","Hoplothrips","Hoplothrips flavitibia","adv"
"THYSANOPTERA","Phlaeothripidae","Hoplothrips","Hoplothrips mauiensis","end"
"THYSANOPTERA","Phlaeothripidae","Hoplothrips","Hoplothrips ovatus","end"
"THYSANOPTERA","Phlaeothripidae","Hoplothrips","Hoplothrips swezeyi","end"
"THYSANOPTERA","Phlaeothripidae","Phlaeothrips","Phlaeothrips mauiensis","adv"
"THYSANOPTERA","Thripidae","Anaphothrips","Anaphothrips swezeyi","adv"
"THYSANOPTERA","Thripidae","Apterothrips","Apterothrips secticornis","adv"
"THYSANOPTERA","Thripidae","Aptinothrips","Aptinothrips rufus","adv"
"THYSANOPTERA","Thripidae","Asprothrips","Asprothrips seminigricornis","adv"
"THYSANOPTERA","Thripidae","Caliothrips","Caliothrips fasciatus","adv"
"THYSANOPTERA","Thripidae","Ceratothrips","Ceratothrips frici","adv"
"THYSANOPTERA","Thripidae","Chirothrips","Chirothrips fulvus","adv"
"THYSANOPTERA","Thripidae","Chirothrips","Chirothrips mexicanus","adv"
"THYSANOPTERA","Thripidae","Dendrothripoides","Dendrothripoides innoxius","adv"
"THYSANOPTERA","Thripidae","Dichromothrips","Dichromothrips corbetti","adv"
"THYSANOPTERA","Thripidae","Echinothrips","Echinothrips americanus","adv"
"THYSANOPTERA","Thripidae","Frankliniella","Frankliniella invasor","adv"
"THYSANOPTERA","Thripidae","Frankliniella","Frankliniella schultzei","adv"
"THYSANOPTERA","Thripidae","Helionothrips","Helionothrips errans","adv"
"THYSANOPTERA","Thripidae","Microcephalothrips","Microcephalothrips abdominalis","adv"
"THYSANOPTERA","Thripidae","Parthenothrips","Parthenothrips dracaenae","adv"
"THYSANOPTERA","Thripidae","Thrips","Thrips alliorum","adv"
"THYSANOPTERA","Thripidae","Thrips","Thrips australis","adv"
"THYSANOPTERA","Thripidae","Thrips","Thrips hawaiiensis","adv"
"THYSANOPTERA","Thripidae","Thrips","Thrips nigropilosus","adv"
"THYSANOPTERA","Thripidae","Thrips","Thrips tabaci","adv"
"THYSANOPTERA","Thripidae","Thrips","Thrips vitticornis","adv"
"THYSANURA","Lepismatidae","Acrotelsa","Acrotelsa hawaiiensis","adv"
"TRICHOPTERA","Hydroptilidae","Hydroptila","Hydroptila arctia","adv"
"ZORAPTERA","Zorotypidae","Zorotypus","Zorotypus swezeyi","adv"
"ACARI","Laelapidae","Hirstionyssus","Hirstionyssus butantanensis","adv"
"ARANEAE","Araneidae","Argiope","Argiope avara","adv"
"ARANEAE","Araneidae","Araneus","Araneus theisi","adv"
"ARANEAE","Philodromidae","Pedinopsitha","Pedinopsitha finschii","end"
"ARANEAE","Tetragnathidae","Tetragnatha","Tetragnatha hawaiensis","end"
"ARANEAE","Thomisidae","Misumena","Misumena anguliventris","end"
"ARANEAE","Thomisidae","Misumenops","Misumenops junctus","end"
"ARCHAEOGNATHA","Machilidae","Machilis","Machilis heteropus","end"
"BLATTARIA","Blattellidae","Graptoblatta","Graptoblatta notulata","adv"
"BLATTARIA","Blattellidae","Balta","Balta similis","adv"
"BLATTARIA","Blattidae","Melanozosteria","Melanozosteria soror","adv"
"COLEOPTERA","Oxycorynidae","Proterhinus","Proterhinus hystrix","end"
"COLEOPTERA","Carabidae","Mesothriscus","Mesothriscus abax","end"
"COLEOPTERA","Carabidae","Mesothriscus","Mesothriscus alternans","end"
"COLEOPTERA","Carabidae","Platynus","Platynus ambiens","end"
"COLEOPTERA","Carabidae","Disenochus","Disenochus anomalus","end"
"COLEOPTERA","Carabidae","Platynus","Platynus calathiformis","end"
"COLEOPTERA","Carabidae","Atelothrus","Atelothrus constrictus","end"
"COLEOPTERA","Carabidae","Chalcomenus","Chalcomenus costatus","end"
"COLEOPTERA","Carabidae","Disenochus","Disenochus curtipes","end"
"COLEOPTERA","Carabidae","Anchotefflus","Anchotefflus elegans","end"
"COLEOPTERA","Carabidae","Mesothriscus","Mesothriscus kauaiensis","end"
"COLEOPTERA","Carabidae","Mecomenus","Mecomenus koebelei","end"
"COLEOPTERA","Carabidae","Colpocaccus","Colpocaccus lanaiensis","end"
"COLEOPTERA","Carabidae","Metromenus","Metromenus latifrons","end"
"COLEOPTERA","Carabidae","Pseudobroscus","Pseudobroscus lentus","end"
"COLEOPTERA","Carabidae","Metromenus","Metromenus limbatus","end"
"COLEOPTERA","Carabidae","Atelothrus","Atelothrus limbatus concolor","end"
"COLEOPTERA","Carabidae","Disenochus","Disenochus longipes","end"
"COLEOPTERA","Carabidae","Atelothrus","Atelothrus longulus","end"
"COLEOPTERA","Carabidae","Colpodiscus","Colpodiscus lucipetens","end"
"COLEOPTERA","Carabidae","Metromenus","Metromenus moerens","end"
"COLEOPTERA","Carabidae","Mesothriscus","Mesothriscus opacus","end"
"COLEOPTERA","Carabidae","Metromenus","Metromenus pavidus","end"
"COLEOPTERA","Carabidae","Mesothriscus","Mesothriscus truncatus","end"
"COLEOPTERA","Carabidae","Atrachycnemis","Atrachycnemis perkinsi","end"
"COLEOPTERA","Carabidae","Atelothrus","Atelothrus platynoides flavipes","end"
"COLEOPTERA","Carabidae","Barypristus","Barypristus rupicola","end"
"COLEOPTERA","Carabidae","Atrachycnemis","Atrachycnemis sharpi","end"
"COLEOPTERA","Carabidae","Disenochus","Disenochus sulcipennis","end"
"COLEOPTERA","Carabidae","Mesothriscus","Mesothriscus vagans","end"
"COLEOPTERA","Carabidae","Mecyclothorax","Mecyclothorax gracilis","end"
"COLEOPTERA","Carabidae","Mecyclothorax","Mecyclothorax proximus","end"
"COLEOPTERA","Carabidae","Mecyclothorax","Mecyclothorax terminalis","end"
"COLEOPTERA","Carabidae","Thriscothorax","Thriscothorax argutor","end"
"COLEOPTERA","Carabidae","Metrothorax","Metrothorax blackburni","end"
"COLEOPTERA","Carabidae","Thriscothorax","Thriscothorax laticollis","end"
"COLEOPTERA","Carabidae","Thriscothorax","Thriscothorax molokaiae","end"
"COLEOPTERA","Carabidae","Thriscothorax","Thriscothorax platysminus","end"
"COLEOPTERA","Carabidae","Thriscothorax","Thriscothorax subconstrictus","end"
"COLEOPTERA","Cerambycidae","Ceresium","Ceresium simplex","adv"
"COLEOPTERA","Cerambycidae","Aegosoma","Aegosoma reflexum","end"
"COLEOPTERA","Cerambycidae","Clytarlus","Clytarlus claviger","end"
"COLEOPTERA","Cerambycidae","Callithmysus","Callithmysus microgaster","end"
"COLEOPTERA","Cerambycidae","Plagithmysus","Plagithmysus longulus","end"
"COLEOPTERA","Chrysomelidae","Epitrix","Epitrix parvula","adv"
"COLEOPTERA","Histeridae","Acritus","Acritus sculptus","end"
"COLEOPTERA","Nitidulidae","Goniothorax","Goniothorax perkinsi","end"
"COLEOPTERA","Nitidulidae","Nesopeplus","Nesopeplus ater","end"
"COLEOPTERA","Nitidulidae","Nesopeplus","Nesopeplus bidens","end"
"COLEOPTERA","Nitidulidae","Nesopeplus","Nesopeplus confertus","end"
"COLEOPTERA","Nitidulidae","Nesopetinus","Nesopetinus metallescens","end"
"COLEOPTERA","Nitidulidae","Nesopeplus","Nesopeplus olindae","end"
"COLLEMBOLA","Entomobryidae","Salina","Salina maculata","adv"
"DERMAPTERA","Carcinophoridae","Anisolabis","Anisolabis eteronoma","end"
"DERMAPTERA","Labiidae","Labia","Labia dubronyi","adv"
"DIPTERA","Anthomyiidae","Hylemya","Hylemya cilicrura","adv"
"DIPTERA","Calliphoridae","Prosthetochaeta","Prosthetochaeta fasciata","end"
"DIPTERA","Calliphoridae","Prosthetochaeta","Prosthetochaeta lucilioides","end"
"DIPTERA","Calliphoridae","Eucalliphora","Eucalliphora lilaea","adv"
"DIPTERA","Ceratopogonidae","Forcipomyia","Forcipomyia ingrami","end"
"DIPTERA","Culicidae","Culex","Culex pipiens","adv"
"DIPTERA","Culicidae","Culex","Culex pipiens quinquefasciatus","adv"
"DIPTERA","Dolichopodidae","Eurynogaster","Eurynogaster hispida","end"
"DIPTERA","Dolichopodidae","Eurynogaster","Eurynogaster bullata","end"
"DIPTERA","Dolichopodidae","Eurynogaster","Eurynogaster multispinosa","end"
"DIPTERA","Dolichopodidae","Eurynogaster","Eurynogaster emarginata","end"
"DIPTERA","Dolichopodidae","Eurynogaster","Eurynogaster pulverea","end"
"DIPTERA","Dolichopodidae","Emperoptera","Emperoptera bryophila","end"
"DIPTERA","Dolichopodidae","Syntormon","Syntormon distortitarsis","adv"
"DIPTERA","Drosophilidae","Drosophila","Drosophila fungicola","end"
"DIPTERA","Drosophilidae","Drosophila","Drosophila variegata","end"
"DIPTERA","Drosophilidae","Nudidrosophila","Nudidrosophila lepidobregma","end"
"DIPTERA","Drosophilidae","Scaptomyza","Scaptomyza nasalis","end"
"DIPTERA","Drosophilidae","Idiomyia","Idiomyia perkinsi","end"
"DIPTERA","Drosophilidae","Drosophila","Drosophila perkinsi","end"
"DIPTERA","Drosophilidae","Idiomyia","Idiomyia picta","end"
"DIPTERA","Drosophilidae","Idiomyia","Idiomyia silvestris","end"
"DIPTERA","Drosophilidae","Drosophila","Drosophila nasuta","adv"
"DIPTERA","Drosophilidae","Antopocerus","Antopocerus tanythrix","end"
"DIPTERA","Drosophilidae","Drosophila","Drosophila disticha","end"
"DIPTERA","Drosophilidae","Drosophila","Drosophila perkinsi","end"
"DIPTERA","Drosophilidae","Drosophila","Drosophila obscuricornis","end"
"DIPTERA","Drosophilidae","Drosophila","Drosophila crassifemur","end"
"DIPTERA","Ephydridae","Donaceus","Donaceus nigrotarsus","adv"
"DIPTERA","Ephydridae","Neoscatella","Neoscatella amnica","end"
"DIPTERA","Ephydridae","Neoscatella","Neoscatella clavipes","end"
"DIPTERA","Ephydridae","Apulvillus","Apulvillus femoralis","end"
"DIPTERA","Ephydridae","Neoscatella","Neoscatella hawaiiensis","end"
"DIPTERA","Ephydridae","Neoscatella","Neoscatella oahuense","end"
"DIPTERA","Ephydridae","Neoscatella","Neoscatella warreni","end"
"DIPTERA","Hippoboscidae","Lynchia","Lynchia nigra","adv"
"DIPTERA","Keroplatidae","Platyura","Platyura fuscocostata","end"
"DIPTERA","Keroplatidae","Orfelia","Orfelia hawaiiensis","end"
"DIPTERA","Keroplatidae","Platyura","Platyura hawaiiensis","end"
"DIPTERA","Muscidae","Gymnodia","Gymnodia arcuata","adv"
"DIPTERA","Muscidae","Limnophora","Limnophora arcuata","adv"
"DIPTERA","Muscidae","Lyperosia","Lyperosia irritans","adv"
"DIPTERA","Muscidae","Coenosia","Coenosia ingens","end"
"DIPTERA","Muscidae","Coenosia","Coenosia longipes","end"
"DIPTERA","Muscidae","Orthellia","Orthellia caesarion","adv"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus acrothrix","end"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus delomeris","end"
"DIPTERA","Pipunculidae","Dorilas","Dorilas haleakalaae","end"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus hawaiiensis","end"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus juvator","end"
"DIPTERA","Pipunculidae","Pipunculus","Pipunculus juvator melanopodis","end"
